orderdate,orderNumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
2005-03-28,10397,"The Queen Mary",Ships,"Alpha Cognac",France,France,53.63,80.44,36,2895.84,1930.68
2005-03-28,10397,"Pont Yacht",Ships,"Alpha Cognac",France,France,33.30,52.96,34,1800.64,1132.20
2004-08-17,10280,"1952 Alpine Renault 1300","Classic Cars","Amica Models & Co.",Italy,France,98.58,205.73,34,6994.82,3351.72
2004-08-17,10280,"1940 Ford Pickup Truck","Trucks and Buses","Amica Models & Co.",Italy,France,58.33,98.00,24,2352.00,1399.92
2004-08-17,10280,"1937 Lincoln Berline","Vintage Cars","Amica Models & Co.",Italy,France,60.62,87.33,50,4366.50,3031.00
2004-08-17,10280,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Amica Models & Co.",Italy,France,24.26,47.44,27,1280.88,655.02
2004-08-17,10280,"1917 Grand Touring Sedan","Vintage Cars","Amica Models & Co.",Italy,France,86.70,161.50,26,4199.00,2254.20
2004-08-17,10280,"1911 Ford Town Car","Vintage Cars","Amica Models & Co.",Italy,France,33.30,53.28,25,1332.00,832.50
2004-08-17,10280,"1932 Model A Ford J-Coupe","Vintage Cars","Amica Models & Co.",Italy,France,58.48,109.33,37,4045.21,2163.76
2004-08-17,10280,"1928 Mercedes-Benz SSK","Vintage Cars","Amica Models & Co.",Italy,France,72.56,158.63,22,3489.86,1596.32
2004-08-17,10280,"1913 Ford Model T Speedster","Vintage Cars","Amica Models & Co.",Italy,France,60.78,82.06,46,3774.76,2795.88
2004-08-17,10280,"1934 Ford V8 Coupe","Vintage Cars","Amica Models & Co.",Italy,France,34.35,54.34,43,2336.62,1477.05
2004-08-17,10280,"18th Century Vintage Horse Carriage","Vintage Cars","Amica Models & Co.",Italy,France,60.74,102.63,29,2976.27,1761.46
2004-08-17,10280,"1917 Maxwell Touring Car","Vintage Cars","Amica Models & Co.",Italy,France,57.54,99.21,34,3373.14,1956.36
2004-08-17,10280,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","Amica Models & Co.",Italy,France,43.26,77.31,35,2705.85,1514.10
2004-08-17,10280,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Amica Models & Co.",Italy,France,22.57,29.87,20,597.40,451.40
2004-08-17,10280,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Amica Models & Co.",Italy,France,20.61,36.29,45,1633.05,927.45
2004-08-17,10280,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Amica Models & Co.",Italy,France,21.75,35.29,33,1164.57,717.75
2004-08-17,10280,"1936 Chrysler Airflow","Vintage Cars","Amica Models & Co.",Italy,France,57.46,79.86,21,1677.06,1206.66
2004-09-09,10293,"2001 Ferrari Enzo","Classic Cars","Amica Models & Co.",Italy,France,95.59,187.02,46,8602.92,4397.14
2004-09-09,10293,"1969 Corvair Monza","Classic Cars","Amica Models & Co.",Italy,France,89.14,129.93,24,3118.32,2139.36
2004-09-09,10293,"1969 Ford Falcon","Classic Cars","Amica Models & Co.",Italy,France,83.05,171.29,45,7708.05,3737.25
2004-09-09,10293,"1903 Ford Model A","Vintage Cars","Amica Models & Co.",Italy,France,68.30,110.64,24,2655.36,1639.20
2004-09-09,10293,"Collectable Wooden Train",Trains,"Amica Models & Co.",Italy,France,67.56,91.76,22,2018.72,1486.32
2004-09-09,10293,"1904 Buick Runabout","Vintage Cars","Amica Models & Co.",Italy,France,52.66,72.85,49,3569.65,2580.34
2004-09-09,10293,"18th century schooner",Ships,"Amica Models & Co.",Italy,France,82.34,111.83,21,2348.43,1729.14
2004-09-09,10293,"The Mayflower",Ships,"Amica Models & Co.",Italy,France,43.30,77.95,29,2260.55,1255.70
2004-09-09,10293,"Pont Yacht",Ships,"Amica Models & Co.",Italy,France,33.30,51.32,32,1642.24,1065.60
2003-07-01,10134,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"Lyon Souveniers",France,France,48.81,90.92,41,3727.72,2001.21
2003-07-01,10134,"1996 Moto Guzzi 1100i",Motorcycles,"Lyon Souveniers",France,France,68.99,116.56,27,3147.12,1862.73
2003-07-01,10134,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Lyon Souveniers",France,France,91.02,187.85,31,5823.35,2821.62
2003-07-01,10134,"2002 Suzuki XREO",Motorcycles,"Lyon Souveniers",France,France,66.27,131.04,20,2620.80,1325.40
2003-07-01,10134,"1936 Harley Davidson El Knucklehead",Motorcycles,"Lyon Souveniers",France,France,24.23,51.48,30,1544.40,726.90
2003-07-01,10134,"1997 BMW R 1100 S",Motorcycles,"Lyon Souveniers",France,France,60.86,94.67,35,3313.45,2130.10
2003-07-01,10134,"1960 BSA Gold Star DBD34",Motorcycles,"Lyon Souveniers",France,France,37.32,75.41,43,3242.63,1604.76
2004-12-09,10356,"1993 Mazda RX-7","Classic Cars","Lyon Souveniers",France,France,83.51,120.31,43,5173.33,3590.93
2004-12-09,10356,"1937 Lincoln Berline","Vintage Cars","Lyon Souveniers",France,France,60.62,82.19,50,4109.50,3031.00
2004-12-09,10356,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Lyon Souveniers",France,France,24.26,44.75,22,984.50,533.72
2004-12-09,10356,"1995 Honda Civic","Classic Cars","Lyon Souveniers",France,France,93.89,130.87,27,3533.49,2535.03
2004-12-09,10356,"1932 Model A Ford J-Coupe","Vintage Cars","Lyon Souveniers",France,France,58.48,106.79,29,3096.91,1695.92
2004-12-09,10356,"1928 Mercedes-Benz SSK","Vintage Cars","Lyon Souveniers",France,France,72.56,158.63,30,4758.90,2176.80
2004-12-09,10356,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Lyon Souveniers",France,France,22.57,31.86,48,1529.28,1083.36
2004-12-09,10356,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Lyon Souveniers",France,France,20.61,42.11,26,1094.86,535.86
2004-12-09,10356,"2002 Yamaha YZR M1",Motorcycles,"Lyon Souveniers",France,France,34.17,78.11,26,2030.86,888.42
2005-03-17,10395,"1972 Alfa Romeo GTA","Classic Cars","Lyon Souveniers",France,France,85.68,125.12,32,4003.84,2741.76
2005-03-17,10395,"2001 Ferrari Enzo","Classic Cars","Lyon Souveniers",France,France,95.59,205.72,33,6788.76,3154.47
2005-03-17,10395,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","Lyon Souveniers",France,France,68.29,98.39,46,4525.94,3141.34
2005-03-17,10395,"1962 City of Detroit Streetcar",Trains,"Lyon Souveniers",France,France,37.49,57.99,45,2609.55,1687.05
2004-02-02,10216,"1958 Setra Bus","Trucks and Buses","Auto Associ s & Cie.",France,France,77.90,133.94,43,5759.42,3349.70
2004-10-11,10304,"1952 Alpine Renault 1300","Classic Cars","Auto Associ s & Cie.",France,France,98.58,201.44,47,9467.68,4633.26
2004-10-11,10304,"1958 Setra Bus","Trucks and Buses","Auto Associ s & Cie.",France,France,77.90,117.54,39,4584.06,3038.10
2004-10-11,10304,"1940 Ford Pickup Truck","Trucks and Buses","Auto Associ s & Cie.",France,France,58.33,106.17,46,4883.82,2683.18
2004-10-11,10304,"1937 Lincoln Berline","Vintage Cars","Auto Associ s & Cie.",France,France,60.62,95.55,37,3535.35,2242.94
2004-10-11,10304,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Auto Associ s & Cie.",France,France,24.26,46.90,37,1735.30,897.62
2004-10-11,10304,"1932 Model A Ford J-Coupe","Vintage Cars","Auto Associ s & Cie.",France,France,58.48,102.98,24,2471.52,1403.52
2004-10-11,10304,"1928 Mercedes-Benz SSK","Vintage Cars","Auto Associ s & Cie.",France,France,72.56,141.75,20,2835.00,1451.20
2004-10-11,10304,"1913 Ford Model T Speedster","Vintage Cars","Auto Associ s & Cie.",France,France,60.78,98.27,46,4520.42,2795.88
2004-10-11,10304,"1934 Ford V8 Coupe","Vintage Cars","Auto Associ s & Cie.",France,France,34.35,54.34,24,1304.16,824.40
2004-10-11,10304,"18th Century Vintage Horse Carriage","Vintage Cars","Auto Associ s & Cie.",France,France,60.74,90.06,26,2341.56,1579.24
2004-10-11,10304,"1917 Maxwell Touring Car","Vintage Cars","Auto Associ s & Cie.",France,France,57.54,95.24,38,3619.12,2186.52
2004-10-11,10304,"1939 Cadillac Limousine","Vintage Cars","Auto Associ s & Cie.",France,France,23.14,44.27,34,1505.18,786.76
2004-10-11,10304,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Auto Associ s & Cie.",France,France,22.57,29.21,23,671.83,519.11
2004-10-11,10304,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Auto Associ s & Cie.",France,France,20.61,42.11,44,1852.84,906.84
2004-10-11,10304,"1936 Chrysler Airflow","Vintage Cars","Auto Associ s & Cie.",France,France,57.46,80.83,33,2667.39,1896.18
2004-10-11,10304,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Auto Associ s & Cie.",France,France,33.61,52.36,36,1884.96,1209.96
2004-10-11,10304,"1982 Camaro Z28","Classic Cars","Auto Associ s & Cie.",France,France,46.53,80.92,40,3236.80,1861.20
2003-11-20,10191,"1968 Ford Mustang","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,95.34,155.66,21,3268.86,2002.14
2003-11-20,10191,"1968 Dodge Charger","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,75.16,104.52,40,4180.80,3006.40
2003-11-20,10191,"1970 Plymouth Hemi Cuda","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,31.92,70.22,30,2106.60,957.60
2003-11-20,10191,"1969 Dodge Super Bee","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,49.05,75.59,36,2721.24,1765.80
2003-11-20,10191,"1976 Ford Gran Torino","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,73.49,119.06,23,2738.38,1690.27
2003-11-20,10191,"1957 Vespa GS150",Motorcycles,"Toms Spezialit ten, Ltd",Germany,UK,32.95,60.93,43,2619.99,1416.85
2003-11-20,10191,"1957 Corvette Convertible","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,69.93,136.90,32,4380.80,2237.76
2003-11-20,10191,"1971 Alpine Renault 1600s","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,38.58,53.27,48,2556.96,1851.84
2003-11-20,10191,"1961 Chevrolet Impala","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,32.33,77.61,44,3414.84,1422.52
2004-10-16,10310,"1968 Ford Mustang","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,95.34,165.38,33,5457.54,3146.22
2004-10-16,10310,"1968 Dodge Charger","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,75.16,105.70,24,2536.80,1803.84
2004-10-16,10310,"1970 Plymouth Hemi Cuda","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,31.92,77.41,49,3793.09,1564.08
2004-10-16,10310,"1969 Dodge Charger","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,58.73,101.34,25,2533.50,1468.25
2004-10-16,10310,"1993 Mazda RX-7","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,83.51,128.80,37,4765.60,3089.87
2004-10-16,10310,"1948 Porsche 356-A Roadster","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,53.90,66.99,20,1339.80,1078.00
2004-10-16,10310,"1995 Honda Civic","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,93.89,129.45,24,3106.80,2253.36
2004-10-16,10310,"1992 Ferrari 360 Spider red","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,77.90,159.18,48,7640.64,3739.20
2004-10-16,10310,"1969 Dodge Super Bee","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,49.05,70.76,27,1910.52,1324.35
2004-10-16,10310,"1976 Ford Gran Torino","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,73.49,122.00,49,5978.00,3601.01
2004-10-16,10310,"1957 Vespa GS150",Motorcycles,"Toms Spezialit ten, Ltd",Germany,UK,32.95,59.06,42,2480.52,1383.90
2004-10-16,10310,"1957 Corvette Convertible","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,69.93,133.92,40,5356.80,2797.20
2004-10-16,10310,"1982 Lamborghini Diablo","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,16.24,33.23,33,1096.59,535.92
2004-10-16,10310,"1971 Alpine Renault 1600s","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,38.58,50.21,38,1907.98,1466.04
2004-10-16,10310,"1956 Porsche 356A Coupe","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,98.30,139.03,45,6256.35,4423.50
2004-10-16,10310,"1961 Chevrolet Impala","Classic Cars","Toms Spezialit ten, Ltd",Germany,UK,32.33,75.18,49,3683.82,1584.17
2004-10-16,10310,"1982 Ducati 996 R",Motorcycles,"Toms Spezialit ten, Ltd",Germany,UK,24.14,38.62,36,1390.32,869.04
2004-04-02,10235,"P-51-D Mustang",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,49.00,81.95,24,1966.80,1176.00
2004-04-02,10235,"1928 British Royal Navy Airplane",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,66.74,89.72,23,2063.56,1535.02
2004-04-02,10235,"Corsair F4U ( Bird Cage)",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,29.34,55.27,33,1823.91,968.22
2004-04-02,10235,"1900s Vintage Tri-Plane",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,36.23,63.03,40,2521.20,1449.20
2004-04-02,10235,"1997 BMW F650 ST",Motorcycles,"Royal Canadian Collectables, Ltd.",Canada,USA,66.92,90.90,41,3726.90,2743.72
2004-04-02,10235,"1928 Ford Phaeton Deluxe","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,33.02,66.73,34,2268.82,1122.68
2004-04-02,10235,"1930 Buick Marquette Phaeton","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,27.06,37.09,41,1520.69,1109.46
2004-04-02,10235,"American Airlines: B767-300",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,51.15,88.60,25,2215.00,1278.75
2004-04-02,10235,"America West Airlines B757-200",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,68.80,92.74,38,3524.12,2614.40
2004-04-02,10235,"ATA: B757-300",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,59.33,116.28,25,2907.00,1483.25
2004-04-02,10235,"F/A 18 Hornet 1/72",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,54.40,73.60,32,2355.20,1740.80
2004-04-02,10235,"American Airlines: MD-11S",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,36.27,70.33,34,2391.22,1233.18
2004-08-20,10283,"1972 Alfa Romeo GTA","Classic Cars","Royal Canadian Collectables, Ltd.",Canada,USA,85.68,130.56,25,3264.00,2142.00
2004-08-20,10283,"1999 Yamaha Speed Boat",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,51.61,78.28,21,1643.88,1083.81
2004-08-20,10283,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,64.58,100.58,46,4626.68,2970.68
2004-08-20,10283,"1904 Buick Runabout","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,52.66,71.97,34,2446.98,1790.44
2004-08-20,10283,"18th century schooner",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,82.34,99.54,42,4180.68,3458.28
2004-08-20,10283,"1912 Ford Model T Delivery Wagon","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,46.91,80.54,34,2738.36,1594.94
2004-08-20,10283,"1940 Ford Delivery Sedan","Vintage Cars","Royal Canadian Collectables, Ltd.",Canada,USA,48.64,77.15,33,2545.95,1605.12
2004-08-20,10283,"The Schooner Bluenose",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,34.00,62.00,45,2790.00,1530.00
2004-08-20,10283,"HMS Bounty",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,39.83,74.23,20,1484.60,796.60
2004-08-20,10283,"The USS Constitution Ship",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,33.97,68.67,47,3227.49,1596.59
2004-08-20,10283,"The Titanic",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,51.09,88.15,22,1939.30,1123.98
2004-08-20,10283,"The Queen Mary",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,53.63,85.41,38,3245.58,2037.94
2004-08-20,10283,"Boeing X-32A JSF",Planes,"Royal Canadian Collectables, Ltd.",Canada,USA,32.77,41.22,43,1772.46,1409.11
2004-08-20,10283,"Pont Yacht",Ships,"Royal Canadian Collectables, Ltd.",Canada,USA,33.30,49.14,33,1621.62,1098.90
2003-09-11,10148,"1993 Mazda RX-7","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,83.51,114.65,23,2636.95,1920.73
2003-09-11,10148,"1965 Aston Martin DB5","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,65.96,108.26,47,5088.22,3100.12
2003-09-11,10148,"1995 Honda Civic","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,93.89,136.56,25,3414.00,2347.25
2003-09-11,10148,"1999 Indy 500 Monte Carlo SS","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,56.76,113.52,27,3065.04,1532.52
2003-09-11,10148,"1992 Ferrari 360 Spider red","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,77.90,143.94,32,4606.08,2492.80
2003-09-11,10148,"1948 Porsche Type 356 Roadster","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,62.16,135.63,28,3797.64,1740.48
2003-09-11,10148,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,43.26,83.75,34,2847.50,1470.84
2003-09-11,10148,"1957 Ford Thunderbird","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,34.21,66.28,29,1922.12,992.09
2003-09-11,10148,"1970 Chevy Chevelle SS 454","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,49.24,65.41,25,1635.25,1231.00
2003-09-11,10148,"1966 Shelby Cobra 427 S/C","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,29.18,46.29,47,2175.63,1371.46
2003-09-11,10148,"1949 Jaguar XK 120","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,47.25,77.24,21,1622.04,992.25
2003-09-11,10148,"1952 Citroen-15CV","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,72.82,115.09,34,3913.06,2475.88
2003-09-11,10148,"1969 Chevrolet Camaro Z28","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,50.51,71.91,31,2229.21,1565.81
2003-09-11,10148,"2002 Chevy Corvette","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,62.11,96.37,27,2601.99,1676.97
2003-11-04,10169,"1968 Ford Mustang","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,95.34,163.44,30,4903.20,2860.20
2003-11-04,10169,"2002 Suzuki XREO",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,66.27,126.52,35,4428.20,2319.45
2003-11-04,10169,"1970 Plymouth Hemi Cuda","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,31.92,71.82,36,2585.52,1149.12
2003-11-04,10169,"1969 Dodge Super Bee","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,49.05,65.13,32,2084.16,1569.60
2003-11-04,10169,"1976 Ford Gran Torino","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,73.49,136.70,36,4921.20,2645.64
2003-11-04,10169,"1957 Vespa GS150",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,32.95,52.84,38,2007.92,1252.10
2003-11-04,10169,"1957 Corvette Convertible","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,69.93,120.53,33,3977.49,2307.69
2003-11-04,10169,"1982 Ducati 900 Monster",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,47.10,66.49,38,2526.62,1789.80
2003-11-04,10169,"1971 Alpine Renault 1600s","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,38.58,53.27,34,1811.18,1311.72
2003-11-04,10169,"1961 Chevrolet Impala","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,32.33,77.61,24,1862.64,775.92
2003-11-04,10169,"1982 Ducati 996 R",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,24.14,37.01,26,962.26,627.64
2003-11-04,10169,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,56.13,83.68,34,2845.12,1908.42
2003-11-04,10169,"2002 Yamaha YZR M1",Motorcycles,"Anna's Decorations, Ltd",Australia,Australia,34.17,75.66,48,3631.68,1640.16
2005-01-20,10370,"1962 LanciaA Delta 16V","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,103.42,128.53,35,4498.55,3619.70
2005-01-20,10370,"1958 Setra Bus","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,77.90,128.47,49,6295.03,3817.10
2005-01-20,10370,"1940 Ford Pickup Truck","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,58.33,100.34,27,2709.18,1574.91
2005-01-20,10370,"1964 Mercedes Tour Bus","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,74.86,101.87,22,2241.14,1646.92
2005-01-20,10370,"1926 Ford Fire Engine","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,24.92,60.16,22,1323.52,548.24
2005-01-20,10370,"1992 Ferrari 360 Spider red","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,77.90,167.65,27,4526.55,2103.30
2005-01-20,10370,"1940s Ford truck","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,84.76,105.34,29,3054.86,2458.04
2005-01-20,10370,"1939 Cadillac Limousine","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,23.14,41.76,20,835.20,462.80
2005-01-20,10370,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,33.61,63.99,25,1599.75,840.25
2005-03-09,10391,"1952 Alpine Renault 1300","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,98.58,195.01,24,4680.24,2365.92
2005-03-09,10391,"1962 LanciaA Delta 16V","Classic Cars","Anna's Decorations, Ltd",Australia,Australia,103.42,121.15,37,4482.55,3826.54
2005-03-09,10391,"1958 Setra Bus","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,77.90,110.70,39,4317.30,3038.10
2005-03-09,10391,"1940 Ford Pickup Truck","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,58.33,114.34,29,3315.86,1691.57
2005-03-09,10391,"1937 Lincoln Berline","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,60.62,102.74,35,3595.90,2121.70
2005-03-09,10391,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,24.26,47.44,42,1992.48,1018.92
2005-03-09,10391,"1926 Ford Fire Engine","Trucks and Buses","Anna's Decorations, Ltd",Australia,Australia,24.92,57.73,44,2540.12,1096.48
2005-03-09,10391,"1913 Ford Model T Speedster","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,60.78,99.28,32,3176.96,1944.96
2005-03-09,10391,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Anna's Decorations, Ltd",Australia,Australia,22.57,26.55,33,876.15,744.81
